,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.49
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 0.9, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 0.01, 'C_bar': 1, 'B': 1, 'reg': 1, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.42
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.50
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.01, 'reg': 1, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 0.01, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.1, 'reg': 1, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.3, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.5, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.7, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 0.9, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 1, 'C_bar': 0.0001, 'B': 1, 'reg': 1, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.01, 'reg': 1, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 0.01, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.1, 'reg': 1, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.3, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.5, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.7, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 0.9, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.63,5.71,50.00,0.48
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 1, 'C_bar': 0.01, 'B': 1, 'reg': 1, 'n_feat0': 954}",8.00,98.99,44.05,9.91,97.90,0.27
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.0001, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 0.01, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.01, 'reg': 1, 'n_feat0': 954}",8.00,98.99,5.21,5.82,96.37,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.0001, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 0.01, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.1, 'reg': 1, 'n_feat0': 954}",72.00,90.87,2.37,5.75,58.65,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.3, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.48,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.5, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.47,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.7, 'reg': 0.0001, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.7, 'reg': 0.01, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
"{'C': 1, 'C_bar': 1, 'B': 0.7, 'reg': 1, 'n_feat0': 954}",86.00,89.10,2.44,5.76,50.00,0.48
